run_id,timestamp,case_id,trial,model,prompt_version,descriptor_version,backend,execution_mode,negative_case,expected_decision,decision,passed,failure_reason,status,turns,tokens_in,tokens_out,tokens_measured,cost_usd,latency_ms,error,cached_input_tokens,reasoning_tokens,provider_cost_usd,calculated_cost_usd,cost_source,temperature,autonomy,prompt_hash
78f9223a-2f3c-4f89-b652-7d635048ce72,2026-09-17T13:13:29.309132Z,REF-6018,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,book,True,,completed,4,20757,536,True,0.001577,6969.773,,18912,0,0.001577,0.00110292,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
8ca698a2-ab64-4afb-9085-84e07bf77d27,2026-09-17T13:13:36.281610Z,REF-6019,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,book,True,,completed,4,20751,537,True,0.0022362,5901.804,,19904,0,0.0022362,0.00110283,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
6f6e22e6-0a8c-45e2-bb41-4e5f13b750de,2026-09-17T13:13:42.186085Z,REF-6020,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,book,True,,completed,4,20773,547,True,0.00193627,15711.966,,15244,0,0.00193627,0.00110582,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
dd1568d2-6a92-4bd2-9d99-18ef46856c48,2026-09-17T13:13:57.901235Z,REF-6022,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,book,True,,completed,4,20880,528,True,0.00192029,29875.937,,11062,0,0.00192029,0.0011073,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
877e57de-d7eb-43e9-a244-531cdcaf2af8,2026-09-17T13:14:27.781851Z,REF-6028,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,book,True,,completed,4,20783,573,True,0.0018939,10782.205,,14573,0,0.0018939,0.00111132,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
af2f82a3-0410-4dee-8bce-4f2b79e7269f,2026-09-17T13:14:38.567377Z,REF-6029,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,book,True,,completed,4,20776,575,True,0.00173346,11085.25,,18138,0,0.00173346,0.00111137,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
42b72e98-c972-4b1b-8b09-5be226aabcd3,2026-09-17T13:14:49.656496Z,REF-6030,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,book,True,,completed,4,20722,542,True,0.00127281,7306.115,,16001,0,0.00127281,0.0011024,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
132d3eb2-011e-48ca-a9d0-b64b37853646,2026-09-17T13:14:56.965896Z,REF-6031,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,invalid_model_output,3,15984,411,True,0.00101905,8263.773,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",10681,0,0.00101905,0.00084897,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
87ccbcf8-e385-432f-89d4-f83fba30e852,2026-09-17T13:15:05.233432Z,REF-6032,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,invalid_model_output,3,15997,446,True,0.00160935,20921.316,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",10656,0,0.00160935,0.00085636,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
83013b1c-b043-44f3-9686-3da720fc8e21,2026-09-17T13:15:26.158671Z,REF-6033,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,invalid_model_output,3,15996,454,True,0.00085785,6660.249,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",0,0,0.00085785,0.00085785,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
cebae2d2-5db1-447e-87d6-ab4a8a89b7fa,2026-09-17T13:15:32.821597Z,REF-6035,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,invalid_model_output,3,15983,444,True,0.00141642,23607.54,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",14220,0,0.00141642,0.0008553,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
6690b088-e7e1-4f4e-b782-e49b3a233414,2026-09-17T13:15:56.432619Z,REF-6040,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,invalid_model_output,3,15961,457,True,0.00161593,17755.222,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",3552,0,0.00161593,0.00085675,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
470c60da-a9be-479c-8f6f-7339540be916,2026-09-17T13:16:14.190710Z,REF-6041,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,book,True,,completed,4,20590,537,True,0.0012499,43830.756,,15914,0,0.0012499,0.00109508,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
d4b5b051-8e79-4494-9781-4db1b745c273,2026-09-17T13:16:58.024343Z,REF-6042,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,book,True,,completed,4,20594,565,True,0.00151443,17155.859,,11018,0,0.00151443,0.00110067,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
aacde1e2-6e87-4455-ba92-ffef9ae29b8c,2026-09-17T13:17:15.184174Z,REF-6043,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,book,True,,completed,4,20637,547,True,0.00229745,112242.27,,7116,0,0.00229745,0.00109927,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
a102ecff-3d26-4847-8328-3333854968ec,2026-09-17T13:19:07.431358Z,REF-6044,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,invalid_model_output,3,15892,452,True,0.00149751,8088.829,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",14557,0,0.00149751,0.00085246,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
ce355344-2d91-4fa6-80f7-091fa2c4d23e,2026-09-17T13:19:15.523535Z,REF-6045,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,book,True,,completed,4,20544,542,True,0.00171661,14948.652,,7123,0,0.00171661,0.00109383,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
3db652fb-3f6b-4daf-859a-fea9ca81e8c1,2026-09-17T13:19:30.475635Z,REF-6046,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,invalid_model_output,3,15855,416,True,0.00163232,7698.736,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",10669,0,0.00163232,0.00084373,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
83df4af4-ade0-436b-be3e-3cf87accbc92,2026-09-17T13:19:38.177015Z,REF-6050,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,invalid_model_output,3,16037,440,True,0.00121483,13198.663,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",10675,0,0.00121483,0.00085712,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
5f72416e-e769-4e76-9b75-88edbdaf332d,2026-09-17T13:19:51.378718Z,REF-6051,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,invalid_model_output,3,16017,438,True,0.00085577,6547.134,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",15348,0,0.00085577,0.00085577,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
c7a0019c-023e-41b0-b56f-bacd276ff49e,2026-09-17T13:19:57.929405Z,REF-6052,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,invalid_model_output,3,16030,452,True,0.00124358,15955.683,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",14578,0,0.00124358,0.0008591,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
0e0f0a8c-6ad9-49d5-bcb5-b57b3d631d32,2026-09-17T13:20:13.888556Z,REF-6053,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,invalid_model_output,3,16050,438,True,0.00142352,29151.631,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",7107,0,0.00142352,0.00085736,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
892c11d9-a765-4fef-ad55-6c570e0a9f5d,2026-09-17T13:20:43.042894Z,REF-6054,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,invalid_model_output,3,16057,466,True,0.00124944,14769.861,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",11024,0,0.00124944,0.00086311,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
1f209bf5-6223-4f84-8141-2d8cb8844662,2026-09-17T13:20:57.815317Z,REF-6055,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,False,book,,False,run_status;decision;booked_slot;one_successful_booking;booking_record_matches,invalid_model_output,3,16052,469,True,0.00126486,169465.12,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",14251,0,0.00126486,0.00086344,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
a229ed73-085a-45cd-b356-26b05dc8b8f8,2026-09-17T13:23:47.254623Z,REF-6060,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,True,escalate,,False,run_status;decision;trigger,invalid_model_output,3,16059,448,True,0.00161693,21721.821,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",7107,0,0.00161693,0.00085973,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
fad5c4b6-72f4-4af9-ad17-b95b708e0811,2026-09-17T13:24:08.979090Z,REF-6060,2,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,True,escalate,,False,run_status;decision;trigger,invalid_model_output,3,16060,432,True,0.00146553,19710.965,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",7498,0,0.00146553,0.00085669,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
bdb89a4a-09fd-42b3-8b71-8e22671b4125,2026-09-17T13:24:28.694325Z,REF-6060,3,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,True,escalate,,False,run_status;decision;trigger,invalid_model_output,3,11609,279,True,0.00092433,15617.349,"{""type"":""InvalidModelOutput"",""message"":""Book final requires exactly a booked object.""}",7528,0,0.00092433,0.00061283,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
cad69715-f7ed-4e21-a2b8-346740aabeb0,2026-09-17T13:24:44.314675Z,REF-6061,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,True,request_information,request_information,False,,completed,3,16074,414,True,0.00135215,25945.112,,3909,0,0.00135215,0.00085389,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
9436311d-2b87-45af-940d-af2ff6236168,2026-09-17T13:25:10.262191Z,REF-6061,2,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,True,request_information,request_information,False,,completed,3,16056,348,True,0.00101007,8304.246,,7906,0,0.00101007,0.00084028,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
e26ac506-1da3-4ee2-a25c-085e7808a46d,2026-09-17T13:25:18.569469Z,REF-6061,3,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,True,request_information,request_information,False,,completed,3,16079,380,True,0.00139857,12039.913,,7527,0,0.00139857,0.00084756,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
aebe889a-e55d-4c4c-8ddf-091efff835ed,2026-09-17T13:25:30.612800Z,REF-6062,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,True,escalate,escalate,False,run_status;no_booking_attempt;trigger,guardrail_stopped,4,16079,394,True,0.00122845,15858.778,,11032,0,0.00122845,0.00085027,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
0c658859-5ade-4063-855a-65df570995fd,2026-09-17T13:25:46.475568Z,REF-6062,2,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,True,escalate,escalate,False,run_status;no_booking_attempt;trigger,guardrail_stopped,4,16098,434,True,0.00104667,10709.4,,14645,0,0.00104667,0.0008589,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
2a47b4e2-dd2a-4e3b-9b48-6a7cd47a71d4,2026-09-17T13:25:57.188349Z,REF-6062,3,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,True,escalate,,False,run_status;decision;trigger,invalid_model_output,3,16016,436,True,0.00102377,7075.341,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",14987,0,0.00102377,0.00085534,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
3a68de8d-eee2-496a-8284-570c1311aa4f,2026-09-17T13:26:04.267847Z,REF-6063,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,True,escalate,,False,run_status;decision;trigger,invalid_model_output,3,16057,455,True,0.00137558,30619.266,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",3565,0,0.00137558,0.00086098,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
42e632bb-ba88-42e7-9535-4a5b66b60113,2026-09-17T13:26:34.891696Z,REF-6063,2,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,True,escalate,escalate,False,run_status;no_booking_attempt;trigger,guardrail_stopped,4,16031,358,True,0.00169706,19115.363,,7158,0,0.00169706,0.000841,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
b56c7102-cccc-4d19-ae79-dc9b71554003,2026-09-17T13:26:54.010738Z,REF-6063,3,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,True,escalate,,False,run_status;decision;trigger,invalid_model_output,3,16071,447,True,0.0013758,14791.548,"{""type"":""InvalidModelOutput"",""message"":""Book final is not supported by a successful book_slot.""}",7208,0,0.0013758,0.00086011,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
8d593f2a-6718-4c22-86ae-317b4d568855,2026-09-17T13:27:08.805986Z,REF-6064,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,True,escalate,escalate,True,,completed,3,15848,352,True,0.00083103,9945.701,,3574,0,0.00083103,0.00083103,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
47e4f29b-7c96-4c85-a8b1-caba957002b8,2026-09-17T13:27:18.756123Z,REF-6064,2,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,True,escalate,escalate,True,,completed,3,15803,311,True,0.0015143,18810.685,,10687,0,0.0015143,0.00082095,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
bd0f3ff3-785d-419f-a0c2-8f23a2d5d661,2026-09-17T13:27:37.571318Z,REF-6064,3,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,True,escalate,escalate,True,,completed,3,15848,352,True,0.00102243,23381.797,,15478,0,0.00102243,0.00083103,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
e262e550-3481-4ca8-a427-91ff89f5018e,2026-09-17T13:28:00.956603Z,REF-6065,1,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,True,escalate,escalate,True,,guardrail_stopped,2,7389,160,True,0.00054214,14408.688,,3555,0,0.00054214,0.00038667,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
01c2455f-86a4-4c9d-b111-19392721b694,2026-09-17T13:28:15.368685Z,REF-6065,2,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,True,escalate,escalate,True,,guardrail_stopped,2,7386,155,True,0.00071124,6734.626,,7104,0,0.00071124,0.00038556,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
3aabcdc0-39f1-4c1c-ae93-917968c8079b,2026-09-17T13:28:22.107386Z,REF-6065,3,qwen/qwen3-30b-a3b-instruct-2507,v1,v2,live,parallel,True,escalate,escalate,True,,guardrail_stopped,2,7389,161,True,0.00038686,2317.629,,7387,0,0.00038686,0.00038686,provider_reported,0.0,confirm,935294b55e034fad6737dabd5ffbb100ba3b98a26edeee04d9f834bb9de012a0
