run_id,timestamp,case_id,trial,model,prompt_version,descriptor_version,backend,execution_mode,negative_case,expected_decision,decision,passed,failure_reason,status,turns,tokens_in,tokens_out,tokens_measured,cost_usd,latency_ms,error,cached_input_tokens,reasoning_tokens,provider_cost_usd,calculated_cost_usd,cost_source,temperature,autonomy,prompt_hash
dc6b59c2-11dc-4a26-91b2-f5c1eb988a20,2026-09-17T13:18:59.067019Z,REF-6018,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,True,,completed,4,21263,387,True,0.00240424,23485.772,,20496,0,0.00240424,0.00225014,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
d58eebdf-ae79-4517-907a-73b62291dc0d,2026-09-17T13:19:22.556084Z,REF-6019,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,True,,completed,4,21185,411,True,0.00359831,16833.865,,0,0,0.00359831,0.00225002,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
7b3942a0-a75c-4bd1-bac7-c794df0b317f,2026-09-17T13:19:39.393457Z,REF-6020,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,True,,completed,4,21186,441,True,0.00264446,10120.03,,20336,0,0.00264446,0.00225972,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
0f117127-96e6-4624-a04f-2d2030d1f6e8,2026-09-17T13:19:49.516651Z,REF-6022,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,,False,run_status;decision;referral_observed;criteria_observed;booked_slot;one_successful_booking;booking_record_matches;booking_conditions;booked_slot_observed;booking_within_clinical_window,invalid_model_output,0,0,0,False,0.0,2212.67,"{""type"":""InvalidModelOutput"",""message"":""Model did not return parseable JSON: Expecting property name enclosed in double quotes.""}",,,,0.0,locally_calculated,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
410ead53-0249-480c-bfec-30b053827510,2026-09-17T13:19:51.731239Z,REF-6028,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,True,,completed,4,21230,389,True,0.00386206,17940.42,,12704,0,0.00386206,0.00224748,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
4bf81ddf-de13-4b57-a364-47ae7280d71e,2026-09-17T13:20:09.675937Z,REF-6029,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,True,,completed,4,21170,399,True,0.00483876,16436.098,,3712,0,0.00483876,0.00224468,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
446ec759-5567-47e9-b55f-bdf6f11b5be5,2026-09-17T13:20:26.115847Z,REF-6030,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,True,,completed,4,21224,401,True,0.00252374,18883.944,,12704,0,0.00252374,0.00225072,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
b346c639-9f3c-4c50-bfd4-a585fb40f42e,2026-09-17T13:20:45.002906Z,REF-6031,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,True,,completed,4,21078,426,True,0.0032204,11021.834,,14816,0,0.0032204,0.00224412,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
25b75a13-16e9-4509-8d50-cfe38cf59242,2026-09-17T13:20:56.027149Z,REF-6032,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,True,,completed,4,21203,401,True,0.00239472,27413.831,,16720,0,0.00239472,0.00224862,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
d4e663c1-4391-41ad-bbb1-96c47ee07bc5,2026-09-17T13:21:23.444318Z,REF-6033,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,True,,completed,4,21112,414,True,0.00439056,14754.642,,0,0,0.00439056,0.00224368,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
1cf4accb-e52e-475b-84e3-9dd16b757243,2026-09-17T13:21:38.189327Z,REF-6035,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,True,,completed,4,21231,406,True,0.0042731,16573.824,,0,0,0.0042731,0.00225302,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
62012a4a-da30-4934-8449-2c152acdc1ff,2026-09-17T13:21:54.755553Z,REF-6040,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,False,,completed,4,21061,405,True,0.00610583,14843.8,,0,0,0.00610583,0.0022357,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
b98ddb1f-1136-4dbe-8dcd-d5d6d6c1d491,2026-09-17T13:22:09.600056Z,REF-6041,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,False,,completed,4,21074,393,True,0.00271986,39666.955,,16,0,0.00271986,0.00223316,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
e19e19b7-399c-4a8c-8aff-b87a4e368192,2026-09-17T13:22:49.267846Z,REF-6042,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,False,,completed,4,21062,391,True,0.00275398,33414.179,,0,0,0.00275398,0.00223132,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
e016ff86-7c22-4782-9dbe-df46e548cfc9,2026-09-17T13:23:22.684936Z,REF-6043,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,False,,completed,4,21127,393,True,0.00238236,24105.758,,16656,0,0.00238236,0.00223846,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
da0da75b-3859-4799-99e0-bfaddf29a0bf,2026-09-17T13:23:46.794906Z,REF-6044,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,False,,completed,4,20952,383,True,0.00253048,25995.575,,0,0,0.00253048,0.00221776,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
d3b27d49-154a-4362-baf7-c1c5ac6827d8,2026-09-17T13:24:12.794197Z,REF-6045,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,False,,completed,4,21052,400,True,0.0023848,22079.06,,20336,0,0.0023848,0.0022332,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
500f13a7-1bda-4529-ba36-922d25e606e2,2026-09-17T13:24:34.877050Z,REF-6046,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,False,,completed,4,21031,392,True,0.00250157,22954.643,,16592,0,0.00250157,0.00222854,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
98f0b011-5b0d-42a8-8600-75ac2b014ac2,2026-09-17T13:24:57.834097Z,REF-6050,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,True,,completed,4,21154,437,True,0.00328604,21203.798,,0,0,0.00328604,0.00225524,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
1e3a5fab-a94f-4ece-930a-2d63437c3bcc,2026-09-17T13:25:19.041382Z,REF-6051,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,True,,completed,4,21157,399,True,0.00254471,18473.876,,0,0,0.00254471,0.00224338,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
0e34c5d0-64d6-4329-9fe6-89263f5b41ae,2026-09-17T13:25:37.519635Z,REF-6052,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,True,,completed,4,21143,390,True,0.00646694,17555.557,,0,0,0.00646694,0.0022391,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
f784c99d-e6b0-4154-a43c-3541c47dc836,2026-09-17T13:25:55.078847Z,REF-6053,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,True,,completed,4,21149,393,True,0.00304536,8717.907,,12256,0,0.00304536,0.00224066,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
06951f91-c7b5-44ea-8d6e-086503878697,2026-09-17T13:26:03.800374Z,REF-6054,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,True,,completed,4,21156,403,True,0.00237959,38527.475,,0,0,0.00237959,0.00224456,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
7e23d83c-0aa0-4740-9915-9b0d6eeca93f,2026-09-17T13:26:42.332103Z,REF-6055,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,False,book,book,True,,completed,4,21162,396,True,0.00271348,7916.372,,19456,0,0.00271348,0.00224292,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
543c2a9f-df49-4453-b416-5a3d55f7e7ab,2026-09-17T13:26:50.252183Z,REF-6060,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,True,escalate,escalate,False,run_status;no_booking_attempt;trigger,guardrail_stopped,4,16476,314,True,0.00220558,6953.266,,11392,0,0.00220558,0.00174808,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
4377a2a1-4def-4192-bb28-2c60fa397f96,2026-09-17T13:26:57.208379Z,REF-6060,2,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,True,escalate,escalate,False,run_status;no_booking_attempt;trigger,guardrail_stopped,4,16476,314,True,0.00199356,6035.445,,16256,0,0.00199356,0.00174808,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
c77a950d-461d-4802-9b5e-71b9e48a14f2,2026-09-17T13:27:03.247874Z,REF-6060,3,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,True,escalate,escalate,False,run_status;no_booking_attempt;trigger,guardrail_stopped,4,16472,312,True,0.0019434,15057.631,,11632,0,0.0019434,0.00174704,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
09bd39c1-d5fd-40e3-b068-7ab489126a1d,2026-09-17T13:27:18.309491Z,REF-6061,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,True,request_information,request_information,True,,completed,2,12012,190,True,0.00184712,10454.6,,4048,0,0.00184712,0.001262,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
081060fb-5d72-4047-95b4-466e3c9872da,2026-09-17T13:27:28.768106Z,REF-6061,2,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,True,request_information,request_information,True,,completed,2,12031,177,True,0.00129824,11558.792,,12000,0,0.00129824,0.00125974,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
30a300cf-9673-4a96-87b4-0243a9e13965,2026-09-17T13:27:40.330314Z,REF-6061,3,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,True,request_information,request_information,True,,completed,2,12031,180,True,0.0012998,13623.539,,12000,0,0.0012998,0.0012607,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
38cc2245-3efe-4b38-8606-01830a5a7ca3,2026-09-17T13:27:53.958892Z,REF-6062,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,True,escalate,escalate,False,,completed,3,16574,249,True,0.00185708,15834.116,,15872,0,0.00185708,0.00173708,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
4862bce7-1d38-4ad5-966d-d1b125a00fca,2026-09-17T13:28:09.797167Z,REF-6062,2,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,True,escalate,escalate,False,,completed,3,16570,246,True,0.00183392,9889.877,,16080,0,0.00183392,0.00173572,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
6f8f0991-0ee6-4651-a9e2-bc529550cdf1,2026-09-17T13:28:19.691391Z,REF-6062,3,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,True,escalate,escalate,False,,completed,3,16571,247,True,0.00180744,12045.754,,16352,0,0.00180744,0.00173614,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
9bd8584b-0652-42e4-ab01-db82a101d0cd,2026-09-17T13:28:31.741026Z,REF-6063,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,True,escalate,escalate,False,,completed,2,11962,173,True,0.00140522,13779.42,,0,0,0.00140522,0.00125156,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
13526420-a7d6-4976-9fe7-0652f7dff7b3,2026-09-17T13:28:45.525611Z,REF-6063,2,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,True,escalate,escalate,False,,completed,2,11981,161,True,0.00407387,4851.646,,3728,0,0.00407387,0.00124962,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
aff6a765-6162-4502-ba85-c0cd4a667f59,2026-09-17T13:28:50.379648Z,REF-6063,3,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,True,escalate,escalate,False,,completed,2,12020,182,True,0.00132584,7414.447,,11728,0,0.00132584,0.00126024,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
aa71abab-f763-4461-9503-0655040a93ac,2026-09-17T13:28:57.796447Z,REF-6064,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,True,escalate,escalate,True,,completed,3,16350,264,True,0.00246371,14130.284,,3984,0,0.00246371,0.00171948,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
ae1c5ad3-0045-4cd0-940d-3b18d15f43af,2026-09-17T13:29:11.929868Z,REF-6064,2,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,True,escalate,escalate,True,,completed,3,16288,259,True,0.00239286,7242.003,,12000,0,0.00239286,0.00171168,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
d0f350be-dc8f-4786-8c61-c06e34d1aa47,2026-09-17T13:29:19.175930Z,REF-6064,3,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,True,escalate,escalate,True,,completed,3,16288,259,True,0.00193174,6625.196,,16192,0,0.00193174,0.00171168,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
5744a8a5-fdf3-4320-ab52-7918bfe0df13,2026-09-17T13:29:25.805684Z,REF-6065,1,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,True,escalate,escalate,True,,guardrail_stopped,2,7676,125,True,0.00095223,8585.346,,0,0,0.00095223,0.0008076,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
a78d13c5-3d15-43f6-b17d-773b0cbead6a,2026-09-17T13:29:34.394169Z,REF-6065,2,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,True,escalate,escalate,True,,guardrail_stopped,2,7677,126,True,0.00222112,3162.577,,3696,0,0.00222112,0.00080802,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
eabe8fb1-60bf-4b9d-bfde-02b7354f46f3,2026-09-17T13:29:37.560622Z,REF-6065,3,meta-llama/llama-3.3-70b-instruct,v2,v2,live,parallel,True,escalate,escalate,True,,guardrail_stopped,2,7678,141,True,0.00094478,4633.066,,7408,0,0.00094478,0.00081292,provider_reported,0.0,confirm,90ff19f3c3d852992a6f990650e233f57b38add684a07643dcbb93d77c8e7f73
